,filename,raw_url,yahoo_image_url,title
40,Dog_41,https://www.kltv.com/2022/04/28/your-dogs-personality-may-have-little-do-with-its-breed/,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG-Q4DWNVU_2sD6onzkeZ70BEmrJpeqVBJVpi3Cw-GIpp4gMG_R74jYaphPiHK0_c2xCv5iNgbIlCkkgrUx-bmBpUZnUS2EuT8AqkzOmh2WYPt5ZAMLzgf1MBmkJwp0XU1JyxnqgqzZHq93-Ikrai-iaw5YbIG-l7ZY8y8oLoAZT-DWYmksOWSxWKxBWHJz_8UfdNeecF6Jiu5QH4WLJadXCn2oBMVlMMrQdJEHbAK-ibu2Z9LKevJBRmE0y-0A1aM26TePd8p9bGk0DKwnUc4sCU1EXYceSOgt-dQKVggrVXjBBSva49GOyy8gqnSXM2Hlxo9GdzNlmSFvpib3ht_39WBhYR-kakwv6tXhUZOSSNL6_-q_j_Il6wljVgYr7orXo6Ga_szpkjBEazRD7IQ7Cap4LUgnf-HPHzclUDoJwHab_OrSdG-TLBp0ZZXR2lwX8g_cfVGZbt6YXVjwV0nxw=/HUDAURCAGZAUBKGYXBATXCZU6I.jpg,Your dog's personality may have little to do with its breed
41,Dog_42,https://www.npr.org/2022/11/24/1139009982/thanksgiving-national-dog-show-new-breeds-mudi-russian-toy-bracco-italiano,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG2Lh7lTW1oHpnPEyZS7GROY-AqCDnv5XN6xKt08CiKbPoPZ3gKrxAgncR2EuLnF-aAdhM8GqVMkB9ytl-iaVK9LOOuIlVagb-JjsntfD87E9-TlOCVXG6kSJ2iB9W9_Nmb1dBEz8ILHXY1EqXomQZkzfpK0ig3GcXDso2XHaMA7dwTKD2Bvh1DUWRdcfAg8xrMviI_Aq2JEKaeaQdv5YXmiB_0GGXnHU1dgclEeB1knOfLGb-WAst5Hz1zhmlUGE3awJNjVa8kkf_xQBs16_kynbZKbau1CWZ-KJsC5JUUtN-r6p879HZ-NlOGSjf4PoeC-XgGBBRWTq7wHSjmA7Kds=/russian-toy-2-3-_custom-fd300880a9643efca73031d33f38ca7f4054b710.jpg,National Dog Show welcomes new breeds: Bracco Italiano ...
42,Dog_43,https://www.theguardian.com/us-news/2023/apr/12/alaska-dog-lost-found-wales-nanuq,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG15QdydpMn5RuqR-rJci3NDl2pMxky-NTf96RizU5E3IqX24FO6KB_3Qsg9ZX65GsHZJefN1zeP4rwUEk4pKdjL8Q6sg-u5Nu1CrKaHi7wp71qm7dF9NlL2U-bOCHtY0AYebD_OYiCQ59erYltXI2INNWNznM2kUqrpiATxRyHDHqVcrvyn0lveas47fDmgBmp-UnUGXaaOegTATn6QtxTG9_vZQOg5Mn-_8fdzJlLGW8e7aH358cyNAo0eyaVUBVkci4N8o1YkByqzpQsq5ivBAj3AgMo5wsCdsiLpQsjY81-z8e4885To-sFRqa3OsNYVsWppXN31FUKYPTlY68-0UMdFe7X7o07KLkKqviYPiGk7Z1olRbzJnj0EY3vHGY7OyaNmkrRArBunXNBFua8GzKzB67R44MTtCXJWd1fYIUWn6mZ8IiKHLIGRjPoGIxBGjQZCnwzVHLDrQIDOaRVqDZNRaifXhNCs_BugWVA5o/3024.jpg,Rough life: lost dog returned home after epic 150-mile ...
43,Dog_44,https://en.wikipedia.org/wiki/Dog_breeding,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqGx5cm8knTLo61O84kVTxOan841a30-aIJSoqkmlQNsP4-Qv0KVqX9M9vYFUiwJk7Td3z_ViOTRLncyhnUPWsR8-DKNYaDS0LZVMMfCygX_Iu9hueCRgxmq-DYEgQ2bRQa1VfaQEt0jZI6-BXPkT0GeRsqaaIQwZQz7eMjZYRtF3v8TOxjUbUEpxtl5RuVpwsOSwBw-SQo6YlDkzg7nnPxwFKs4hvviELvfkA9NDByHnvucgZe8vldveQF3fTpm0k3wh0-Dzj0s7ml8yFEGE199JtTAggCrU2dvA33hPTW0QXI7fBeuL89it6KkCKfxikcx2SqmtajOYRAUOBfIjjVCaIiClfFM3V4p1Pu33k_wwR/800px-French_Bulldog_with_puppies.jpg,Dog breeding - Wikipedia
44,Dog_45,https://www.allure.com/story/how-to-dye-dog-fur-safely,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqGyj3cs5_3c1l96kxzOk_WBuTdJ88vDsAFBM5fnLeMHaEX05lH1gq2HU_S8Q82O0_0GlPeK0UA9WiyvuRxCDNoQQJdF6UU6IfzGGIYoSGcRXxbOF6GOnCedAVTlgJrlFUMYjxWV1swJfwd84ufzVkbFmqULkQSbNFVLqmGMzpS1OrA0DJsUUhsguvWxb1e17xAeWkvM0-BSno-GT0gppdXJz7Xfo4hzYT6lqNn7uuPwpwKRuSqMqzACO4FViJGJOSzpXO5rdzgyOgMDCeAKIr_pdYVXTT5_BiRdSWfoWP9ynIJXsxrrUnuRrQrlFfsJtQ9VIpSEvTJni8d6CqLsDVexEDr6orGEBN3EsuJ0psxP512dUkHYucndUuQwf8gJZFK_WAzgenNmvh6r_uHynO9bI=/Is20it20ever20ok20to20dye20your20dogs20fur,TikTok Thinks Dyeing Your Dog's Fur Is Always a Bad Idea ...
45,Dog_46,https://www.kktv.com/2023/01/28/here-are-most-popular-dog-names-2022/,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqGzESXcSulwW9y4oxmXgjc_REmrJpeqVBJVpi3Cw-GIpp4gMG_R74jYaphPiHK0_c28lEQ9M6gc7NT6s2TS0_1x_me2Np1PWVwm0_TrO-MQD3t5ZAMLzgf1MBmkJwp0XU1JyxnqgqzZHq93-Ikrai-iaw5YbIG-l7ZY8y8oLoAZT-DWYmksOWSxWKxBWHJz_8UfdNeecF6Jiu5QH4WLJadXCn2oBMVlMMrQdJEHbAK-ibwcaHiwUnA5GZIF3b7whokAjc1d_87h5AtoBRRcqYIWS2fYZbU0F1G6Kk3usR2z0ajBBSva49GOyy8gqnSXM2Hlxo9GdzNlmSFvpib3ht_39WBhYR-kakwv6tXhUZOSSNL6_-q_j_Il6wljVgYr7orT6kCnWVHFHUVv1NsZBXmFVDU_ZIU6qjeUmCo8c_bhpMoSkKYAVx3UCfL7Wp0QkBK1ZHCycgmEYYJIy7bOFByCw=/FONECKM6WVAMXKI34PTEN2RGSA.png,Here are the most popular dog names of 2022
46,Dog_47,https://www.dogstrust.org.uk/,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqGz23pf6l4b_22obptHLkDTicFr1BS3JxfrKcc9dDDlr2WGEwmaruELzYG-hpqNGOM1J3ziJrQiqHg1cj1JWzKJMYbAtxLOBkz8ZVVKinqVS6XkAiQXm5-tq80nFwRNJdVDJmc0R2I61hIZSiBRzUV-8yujkacz3-zhaQ-NJ_zN_sy0cgE1wElJaeNcwQ2Y2g5OX0LzcklxxIR83oOkjvNesLR19Lqsx4U585uCd0fTE5RnEmlk14vbaIw4fSXgQr8W8GTCVCb9f0o_xvMVIo5qyM9PpHSoUytbxswQu3_MFA/FosteringHeader.jpg,Dogs Rehoming & Dog Rescue Charity | Dogs Trust
47,Dog_48,https://www.akc.org/,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG3mk3fEjXy-hoEG6fzgab9N0w3mFWHy-_7DzuqTTSgLWfLOQhBU9HigKPpmoqbHlO1LHhvNlcT_gF0ykP7ADsR-B5XI1RYT0JWqQcWk4NJmPjwqJ9v_499RuQ-BHv_yMrqcZOk3bg_pji5PjErLFEWa5lp4ZGKBw0V9Sep_-6o3tcl7O45TeZag4wH7o-xonh9kVfsUegLSKbRvIxE9LgrfcEkSXjHDJYeGC6ErRbdH-WAzEwQnIbEMH4L0Pz4Gw2C8CCkRDs3G5GUz_yoP9k2pfyHtKUvvIQ1LO36Zvz3fQ/welcome.jpg,American Kennel Club
48,Dog_49,https://www.pedigree.com/age-calculator,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqGzxSGE20dBHfslEyxBLHeTIY1nXpt-gqTchYLwYFXbHz0XKT5BOyU7_w_ATH79nJ4q2HF03YDIyTuumpPD9bFSEi2mQvEdD30RGLGeFgkANN0NrxkDEazgs9FGzUfunftT8ZXbXs40MCDWAoot4RBE-u29AZ03Swm8z4wLRNpxe4DZhyb9nH9M4Fkte9iWk5hX6t2ZL4kOR3t36OnM_zc13czPkfaJvojWDelJ6GlpFfyGouSft_tVXfRzlDX_QzfyDM3VIIBKfU9wET_jiEp95_5UjrL1YRuoMEH2_vW6BEFNBBvNDSnhxpaTJpIQuj3g==/PED-dog-age-NicoTwix-600.png,Dog Age Calculator
49,Dog_50,https://www.scotsman.com/lifestyle/family-and-parenting/dogs-that-bite-here-are-the-10-breeds-of-adorable-dog-that-are-likely-to-bite-nip-and-snap-including-the-loving-border-collie-3770323,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG3Ufn-NApjSGSp7RkWgpSXOr5S9BxEgBNAksm_gazQGSFFCoKsyQIxUMDObk4QU4WR0s0tRLfbo6f_nNpdwXp_XQF4QtPOTUTbrF_OPDzS88Rd6_ultL-DMI_rnJPzmZl9rj625aZHqcfJivX21uCTU3Aq-fBU6U9BsLMpPQhAjXgvbJ8RXo_uxFDlSe_RwRTqg42CN8QUD6TuuXfwh26UsH9gwWAAg6OrZunfv8oAPwUJAMBbPBtsZTBeS_JqTpb678eP-dhaM_VuyRilD57URrT0LxqgrsWFP1jwLsVJEAKRuSqMqzACO4FViJGJOSzpXO5rdzgyOgMDCeAKIr_pdYVXTT5_BiRdSWfoWP9ynIuwXDBbplTQhWJB1fgeYi-Ve_8B2l0EAEFaambzWtbYzsW1D3UEOc5D75sIrrFIyoYzCNeCVO-O5xH6s5_nhRjoz0-kdKhTK1vGzBC7f8wUA=/b25lY21zOjdhNGZkZjUzLTdjMjYtNDViMS1iNWRiLWFhYjJmM2Q2Y2FiYjo0YjhmZGViYi00ZTZhLTQwNTEtODE4Zi1hOWY5Y2EwZDRiMDA.jpg,Dogs That Bite: Here are the 10 breeds of adorable dog that ...
50,Dog_51,https://www.purina.co.uk/find-a-pet/articles/dog-types/breed-guides/introduction-to-dog-types,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG05PcsByIR6yOqGiMsW47BJUWqKumNhPBM1ydzQW9Tj_rRqpZ1Z3ztmUKOOLrhb9T4jBx1orPdopbRzBjH3QHqIhFm92fWqrla6iq5ugH3qtd0XRgvS1dkUzsTp1yDMALIBChlLTJjw6LO2QPrAUJkOmnhB4skm__wUKy4a7PA8XoPAu1aivy-X05EsU8j9_eCZ--oTr2U0kJlqddrlzj8v_MSaWrisx1NA7t9rIE_kQvdoMxLPfztYbkbeWEoXZ2_YpNkR3Zm3V38tqi6PodWXyjrNBw9iXW4gDGS-NANVS/Dog_1084275958_Hearo.jpg,An Introduction to Dog Types | Purina
51,Dog_52,https://www.humanesociety.org/animals/dogs,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG7N8WTk9Wjk1_oJ2elGKH9anPV1x1tFkfAScoCyefNeVr-fugDhhr_17-xTPDR52iwfx-PgybQAtHqv1140IgmqolNt3qPu0PA29xwa1XovKIIH4Xk91Wb0EF1JUqe16JxVvKgoPSXHBAwJFu6oE2sqAIDhEZqJ3eK3HvI6UaYUpq5YPwmbrftXkcMePaRU3-VOXmsGd8DVnyGQ8N-KmIXmi1iueJS9vg5wqG2hDYsznJt2JwgVvAzEmyKi8EiEipZc3vDZke0Pc-dYCtuB59SI=/dog-451643.jpg,Dogs | The Humane Society of the United States
52,Dog_53,https://www.cnn.com/2021/08/26/health/national-dog-day-2021-benefits-of-dogs-wellness/index.html,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG-51-SxWhUI1QFVIr-YKGPdgJLgE8ey9lLm-7Ue-4Tw-I2zJkT8K5qboo00CyBGYj8Ul8oZiTrQjXqKp3RDEYbqnfULWVdfGNjeHNdTXof4ucHmKPzBVwak1Mz17Mev4Sk4ultVfk41EKK_5RuupJXGPHm7jAUU4UYgpVIRl3fq4zjnUHkxHz_kJTv4KsTy_N9LP5kr9I0VhiAaALDW36dMyZnNEdiOtYSGUogUc1FfvMro5GnM9_s4WkPjSf8zf7MtHIBNcBJSWnjXMENmNoOQcoNjRFZQadT-_YVj9ZdI3iVP-E3fKWZHtWAgW8uPijAccUIWWEyj1v_hcHF_wjDlhB6rXhaSZoRt_A-iHUaQjjPT6R0qFMrW8bMELt_zBQA==/191006152638-01-pets-and-our-health.jpg,National Dog Day 2021: Benefits of having a dog | CNN
53,Dog_54,https://www.thewildest.com/dog-nutrition/10-foods-liven-your-dogs-dinner,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG2sIYbA4XtS6f1UnRwCgup0nY4kvN0NRwLqpcW9i4NdNjIlrnAOeQfJlyGiAYxGTxeuadeB1OQyTY0pKQZE90w5mFWj_9ElRPMvPzEZeg6WotOLhowTqF0FtGshFQFanHF21efvhUle4u_qdqfHATsFAdZUvzTrS2lfrtbgXrEC0EgMs0RVbJQYdwdmNlNDtTf_U6OJeCK4c9_DY1snD8yBAyVZxdt6rjX1_l6YargP0NogyAyjUCX0LfUbtl2uf8liSL6u4CN5dqUKRnDLiOzpLZjWTKAG4VkoX8lp6Cxyre91qajkxI-ioh1eOyCnUduzPMJtkQ1PNr5iBTdT7-EWFbFqaVzd9RVCmD05WOvPtFDHRXu1-6NOyi5Cqr4mD4hpO2daJUW8yZ49BGN7xxmOXyISOSSdeJoYR3jmSsurw6zjXvCy9I7KTynZM1p2YAqDNN9kYeF0axQhicwwPbQG5qJvyuGG9ep3-bD5wk9jKg2TUWon14TQrPwboFlQOaA==/2022-05-06_10_Easy_Pieces_to_Liven_Up_Your_Dog-s_Dinner_AdobeStock_328836752.jpg,10 Fruits and Vegetables That Are Good for Dogs · The Wildest
54,Dog_55,https://iview.abc.net.au/show/muster-dogs,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG0wnsh1UeWFiSEwBcTVExBye6fY0NvSXDG0rd0SsGS_K08E8P5yPfahQo7soOTneo82gFh7CYYo52WQiKPWHAvFxuNd9Ka7V03ewPkvf8R1grtvQGdN0sJvM-MC0TacXuA2Ycm_Zx_TOBZLXvYlpOYV-rdmS-JDkd7d-jpzP83NdHGl3tqumi77DbMesAL6RKcLOKIeyVJa5jpni-xKsshP9cv0yXv1WKsQ8G9Ok53nj9g9HW-zSoPZ69ESxlDwsNRTQQbzQ0p4caWkyaSELo94=/RF2003H_61b169765d01e.jpg,Muster Dogs : ABC iview
55,Dog_56,https://www.purewow.com/family/smallest-dog-breeds,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqGxR6caeaAh1ZTZsjBnWg7Gy-68bSAXcTv0q7yjIN0_vv8xPhvOOa8YokQ0h9FkFsJqsQPRz1nKqCX3sMVyiPJZ0lUkQmU_MJk_lzgIDAbSxJgndnNWy2Wv0Tn_zqzslLoX7rmfDfI9CdA8t2RiYHn9NtsWasFPJf289c4GjGDffrRpXI8zagw7M7s6pqkyURoD3HZ3TneLrKqz_4LidfYnmZxyufeef55LtbH7OA3LmhXAEpX-XZ0EUF7tk4cxGt3edSh7d-9zl2Sl2vpiR2_caoiZKmGAUlMrQAA8uXxlTfaQ_hdfH6qnp1_Hteu7PevcU6wGCPo2hBkHIIL3_dU8o=/smallest-dog-breeds-toy-poodle.jpg,15 of the Smallest Dog Breeds for All Your Petite Pup Needs ...
56,Dog_57,https://nymag.com/strategist/article/best-dog-food.html,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG7N7e-qmD6twTm3VHaMjcj8gkT6pFc8YJfepK7mAM7ImWL91idOE8IAm3kdE1B-EkToE9DHNOqahUthIWoTW9uR8qqEmD3wSWMD6YCrsuxgtJquhm7npJRLwX31poCDP1GM5LVSoyT3p_oqBBsH131K3tw_VQDwCiWbdVEmPYkcpwTKD2Bvh1DUWRdcfAg8xrMviI_Aq2JEKaeaQdv5YXmiB_0GGXnHU1dgclEeB1knOfLGb-WAst5Hz1zhmlUGE3UzYyMSRVghtzUih9ffBDQdJYSdEBlRFJZjT9iFwmfOHi6RY_Wr6ILYUogKdWAage0OQgARx2h0TZJ_j656hzqM=/f57a2f1d6de4cbf768e5f97fb39f69caa7-dog-food-106-final.1x.rsquare.w1400.jpg,10 Best Dog Foods 2023 | The Strategist
57,Dog_58,https://www.washingtonpost.com/wellness/2023/03/21/dog-talking-buttons-communication-research/,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG8Mw4abLNupnb1jWo00BWablz7Tu7zTiIH3lRWM2NilP0n9h1YP6gA0OW4WSfoO9E9eAXe3wUW9_uyh6NNFYtoOrsb6KkUtTSHVpNsZWnub9XrZxK6i_MCldKtNVG8qwQWPXJfWp5fOzoRkKoWAgZ_uLuqr-E2oPVFB-k5bUseuBTlGBWrlc0N_JDiTpnw1m5d-MFWue1derQhF2hb4lCbzPJQVfe0n_YVs5FK58NEAWoXAtSgGV-lyT6U6aV2P_xgz9APU_6jtg-AVSN-fy47GGdaZe5tO-t73x4SIr5VCC5Hwhnz4iifyNixGeDmor1qMXO2kQvav-2n9bAg2zkv_HP8M_nrGnDbjlr9bBa82_FNBBvNDSnhxpaTJpIQuj3g==/QELWCWKBSZGA7LV45JUWN7BHXQ.jpg,Can dogs talk by pressing buttons? What science says about ...
58,Dog_59,https://www.youtube.com/watch?v=MPV2METPeJU,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqGxuQACxqi0fkbGNWy3I1FNX3hRBljQTupqW8423wSMW3QbM-2cA-2MCOSqNK8nDe6TMwqx4j6JcYDIcqw_MaPg6u29AZ03Swm8z4wLRNpxe4DZhyb9nH9M4Fkte9iWk5hX6t2ZL4kOR3t36OnM_zc11DCxXBn5W1ZoA94leDnaVwnRLtyXilv1Z_0S9zYtZaBgRw3VQkzOsHETRkTEyzRurxfoF1IczX0--gLvqsgu3AFNBBvNDSnhxpaTJpIQuj3g==/maxresdefault.jpg,The Best Dogs of BBC Earth | Top 5 | BBC Earth - YouTube
59,Dog_60,https://www.smithsonianmag.com/smart-news/a-dogs-breed-cant-predict-most-of-its-behavior-new-study-shows-180979999/,https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG1Cems2qXfe268ucq6gGbpqt07gQ-MmAGeNHynzsrK9A-L6gsAr5r7poUP6H-FQbAQ54FdF9vln0g0SuJ8nOADKmwc5B9xojavey0cKJtwzyWCyms49a5YHIG9bKPfYL2s1vFCeQhayoWnx94D_ZpQsDKsW5sttKj3Z1ffJXlJrG6ZmGEj_g6_Pzn3K46sYRR5GcqWi2qgJ9kKQ53pEkOtfpBL8tFGX0JiqaWnRkyEPzkEJA_ZRuKWQa9FbV5ZgZxpg7SXKM5Fw-T4VHLMll3yYybn5vmWjRIu2oh_t6Gf_lSoRYqUGHfj7kgaTtyf1nwAAhKNDlLyedrlJeup_yLrnKoWFacQT3Np8DVPk5ax7KPIcSmlbzHm7t0efMqMPtMPgsXCf5fj53Xxs9xB6F3FksAcPkkKOmJQ5M4O55z8cBSrOIb74hC735APTQwch577nIGXvL5Xb3kBd306ZtJN8IdPg849LO5pfMhRBhNffSpybn4q3-F9VgGGeWqcuVHuGPdX9qqsESphZGTmGCeCIayZV7Qo0wBPAIDMYv3uvEh_tAFfmbAOpUKc0w6WGkSA==/gettyimages-1310156391.jpg,"Dog Breed Doesn't Affect Behavior, According to New Genetic ..."
